price,street_address,longitude,latitude,zipcode,bathrooms,bedrooms,interest_level,outdoor space,dishwasher,elevator,pool,furnished,in unit wash/dryer,in building wash/dryer,fitness center,parking spot,pet policy,doorman,near_restaurants_1_5_miles,moderate_restaurants_3_miles,far_restaurants_7_5_miles
2200,225 East 85th Street,-73.9532,40.7777,10028,1,0,low,0,0,0,0,0,0,0,0,0,0,0,9,15,68
2650,888 8th Ave.,-73.9846,40.7637,10019,1,0,low,0,1,1,0,0,0,1,0,0,0,1,15,29,66
2950,510 W 148 Street,-73.9471,40.8273,10031,1,3,low,0,0,0,0,0,0,1,0,0,0,0,3,8,37
7995,350 West 18th Street,-74.0028,40.7429,10011,2,4,medium,0,1,0,0,0,1,1,0,0,0,0,10,34,60
2950,343 East 51st Street,-73.9663,40.755,10022,1,1,low,0,1,0,0,0,0,0,0,0,0,0,8,31,66
3700,333 East 49th Street,-73.9677,40.7539,10017,1,1,low,0,0,0,0,0,0,0,1,0,1,1,8,31,66
5695,321 West 16th Street,-74.0025,40.7416,10011,1,3,low,0,1,0,0,0,1,1,0,0,0,0,14,34,60
2700,203 E 76 Street,-73.9585,40.7722,10021,1,1,low,0,0,0,0,0,0,0,0,0,0,0,12,24,68
4370,225 Schermerhorn Street,-73.9851,40.6887,11201,2,2,low,0,0,1,0,0,1,0,0,0,1,1,0,0,77
5070,440 East 23rd Street,-73.9776,40.7364,10010,2,2,low,0,1,0,0,0,0,0,0,0,0,0,9,36,60
2600,228 East 84th Street,-73.9537,40.7768,10028,1,1,medium,0,0,0,0,0,0,0,0,0,1,0,9,15,68
2500,453 East 84 street ,-73.9484,40.7749,10028,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,9,17,68
2400,340 East 81st Street,-73.9528,40.7739,10028,1,0,low,0,0,0,0,0,1,0,0,0,1,0,9,17,68
4675,298 Mulberry Street,-73.9947,40.7252,10012,1,1,low,0,1,1,0,0,1,1,0,0,0,1,14,24,68
2995,"10 Hanover Square
",-74.0089,40.7045,10004,1,2,medium,0,0,1,0,0,1,1,1,0,0,1,0,14,85
2550,720 degraw Street,-73.9799,40.6777,11217,1,1,medium,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2600,"23-15 30th Avenue
",-73.9258,40.7692,11102,1,2,medium,1,1,0,0,0,1,0,0,0,1,0,0,11,70
2695,301 E 38 Street,-73.9736,40.7473,10016,1,1,low,1,0,1,0,0,0,1,1,0,0,1,10,45,66
4300,520 2nd Avenue,-73.9779,40.7413,10016,1,3,medium,0,1,1,0,0,0,1,1,0,0,1,3,36,63
2650,305 West 45th St.,-73.989,40.7597,10036,1,1,low,0,1,1,0,0,0,1,0,0,1,0,15,29,66
4495,410 Eastern Parkway,-73.9548,40.6697,11225,2,4,low,0,0,0,0,0,0,0,0,0,0,0,0,11,60
2660,20 River Court,-74.0319,40.7274,7310,1,1,low,0,0,0,0,0,0,0,0,0,1,0,0,19,51
1925,515 W 156 Street,-73.943,40.8327,10032,1,1,low,0,0,1,0,0,0,0,0,0,0,0,3,8,33
3860,252 First Avenue,-73.9822,40.7318,10009,1,3,low,1,1,1,0,0,1,1,1,0,0,0,7,33,66
3000,155 East 31st Street,-73.9805,40.7443,10016,1,2,high,1,1,1,1,0,0,1,1,0,1,1,5,36,63
2395,210 East 38th Street,-73.9757,40.7477,10016,1,1,high,0,0,0,0,0,0,0,0,0,1,0,10,45,66
2850,40 E 12 Street,-73.9921,40.7333,10003,1,0,medium,1,0,1,0,0,0,0,0,0,0,0,19,33,60
5250,100 John St,-74.0065,40.7081,10038,1,2,low,0,0,1,0,0,0,0,1,0,1,1,0,14,85
3700,1641 Third Avenue,-73.951,40.7823,10128,1,3,medium,1,1,1,0,0,0,1,1,0,0,1,9,15,64
2099,341 West 45th Street,-73.99,40.7601,10036,1,0,medium,0,1,1,0,1,1,1,0,0,0,1,15,29,66
3025,53 Broadway,-73.9672,40.7108,11211,1,1,low,0,0,1,0,0,0,0,0,0,1,0,0,29,73
2975,310 W 89 Street,-73.9773,40.7909,10024,1,1,low,0,1,0,0,0,1,0,0,0,0,0,0,15,53
2500,165 East 35th Street,-73.9779,40.7466,10016,1,0,low,1,1,1,0,0,0,1,0,0,1,1,10,45,66
6295,40 Harrison Street,-74.0109,40.7191,10013,2,2,low,0,1,1,1,0,0,1,1,0,1,1,8,19,62
1675,483 Ocean Parkway,-73.9722,40.6368,11218,1,0,medium,0,0,1,0,0,0,0,0,0,1,0,0,0,47
5025,163 Washington Ave.,-73.9669,40.6938,11205,2,2,low,1,1,1,0,0,1,1,1,0,1,1,0,15,83
4050,137 Sullivan Street,-74.0018,40.7268,10012,1,2,low,0,0,0,0,0,0,0,0,0,1,0,17,28,62
4950,342 East 8th Street,-73.9789,40.7247,10009,2,3,low,0,1,1,0,0,0,1,1,0,0,1,7,24,72
9000,266 E 78 St.,-73.956,40.7726,10075,3,4,low,1,1,1,0,0,1,0,0,0,0,0,9,24,68
1825,487 Clinton Avenue,-73.9666,40.6838,11238,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,0,4,76
2850,210 North 12th Street,-73.9538,40.7199,11211,1,1,low,0,0,1,0,0,0,1,0,0,0,0,0,23,71
2195,163 Mulberry Street,-73.9974,40.7198,10013,1,0,low,0,0,0,0,0,0,1,0,0,0,1,14,24,68
3700,331 Keap Street,-73.955,40.7087,11211,1,2,low,0,1,0,0,0,1,0,0,0,1,0,0,21,73
2650,473 Central Park West,-73.9597,40.7991,10025,1,0,low,0,1,0,0,0,0,1,0,0,1,0,0,12,60
2700,906 Amsterdam Avenue,-73.9667,40.7995,10025,1,1,low,0,1,0,0,0,0,1,0,0,0,0,0,12,60
1800,34-15 Parsons Boulevard,-73.8235,40.7663,11354,1,1,medium,0,1,1,0,0,0,0,0,0,1,0,4,8,24
3000,E 55th and 2nd Ave,-73.9662,40.758,10022,1,2,high,0,0,0,0,0,0,1,0,0,0,0,9,26,66
1825,487 Clinton Avenue,-73.9666,40.6838,11238,1,0,low,0,0,0,0,0,0,0,0,0,1,0,0,4,76
3100,1 West St.,-74.0161,40.7053,10004,1,2,low,1,1,1,0,0,0,1,1,0,1,1,0,14,78
2729,518 E 88th St.,-73.9452,40.7766,10128,1,2,medium,0,0,0,0,0,1,1,0,0,0,0,9,15,68
2000,231 E 96 St.,-73.9475,40.7847,10128,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,9,13,53
2635,1632  Madison Avenue,-73.9481,40.7957,10029,1,2,low,0,1,1,0,0,1,1,0,0,1,0,0,15,60
2700,294 Harman Street,-73.9185,40.6996,11237,1,2,low,0,0,0,0,0,0,0,0,0,0,0,15,15,92
2350,146 W 120,-73.949700000000007,40.8051,10026,1,1,low,0,0,0,0,0,0,1,0,0,1,0,3,15,46
3495,330 East 46th Street,-73.969,40.7516,10017,1,2,low,1,1,1,0,0,0,1,0,0,0,1,8,37,66
4892,505 37th St.,-73.9982,40.7568,10018,2,3,medium,1,1,1,0,0,0,1,1,0,1,1,17,28,63
1850,1743 First Avenue,-73.9476,40.7797,10128,1,0,medium,0,0,1,0,0,0,1,0,0,0,0,9,13,68
1800,613 East 16th Street,-73.962,40.6352,11226,1,2,high,0,0,0,0,0,0,0,0,0,1,0,0,5,47
1425,102-40 62nd Road,-73.8691,40.7271,11374,1,0,low,0,0,1,0,0,0,0,0,0,0,0,0,0,50
2300,558 11th St.,-73.9807,40.6645,11215,1,1,medium,0,1,0,0,0,1,0,0,0,0,0,0,2,60
5450,300 East 34th Street,-73.9754,40.7444,10016,1,3,low,0,1,1,1,0,0,0,1,0,0,1,5,36,66
2100,413 East 114th Street,-73.9354,40.7946,10029,1,2,low,0,0,0,0,0,0,0,0,0,1,0,0,15,46
1870,116 W 69 Street,-73.981,40.7756,10023,1,0,low,0,0,0,0,0,0,0,0,0,0,0,6,24,53
2875,178 Thompson St,-73.9999,40.7278,10012,1,2,high,0,0,0,0,0,0,0,0,0,0,0,17,28,62
2300,253 W 72 St.,-73.9836,40.7798,10023,1,0,medium,0,1,1,0,0,0,1,0,0,1,1,1,24,53
3400,66-72 Fort Washington Avenue,-73.9437,40.8374,10032,2,4,medium,0,0,0,0,0,0,0,0,0,0,0,0,8,33
4025,115 E 92 Street,-73.9534,40.7838,10128,1,1,low,1,1,1,0,0,0,0,0,0,0,1,9,15,53
2500,300 E 49 Street,-73.9687,40.754,10017,1,2,low,0,0,1,0,0,0,1,0,0,1,0,8,31,66
3345,100 West 26th Street,-73.9919,40.7448,10001,1,0,low,0,1,0,0,0,0,0,1,0,0,1,14,34,63
3900,115 East 92nd Street,-73.9535,40.7838,10128,1,1,low,1,1,1,0,0,0,0,0,0,0,1,9,15,53
2100,237 East 2nd Street,-73.9822,40.7213,10009,1,0,low,0,0,0,0,0,0,0,0,0,0,0,7,24,72
2795,234 THOMPSON Street,-73.9986,40.7296,10012,1,1,low,0,0,0,0,0,0,0,0,0,1,0,19,28,60
3605,170 Amsterdam ave,-73.9839,40.776,10023,1,0,low,1,0,1,0,0,1,1,1,0,1,1,3,24,51
3200,234 W 14th St.,-74.0016,40.7391,10011,1,1,medium,0,0,1,0,0,1,0,0,0,1,0,15,34,60
2195,224 Sullivan Street,-73.9999,40.7297,10012,1,0,low,0,0,0,0,0,0,0,0,0,0,0,19,28,60
2600,235 West 22nd Street,-73.9971,40.7439,10011,1,0,low,0,0,0,0,0,0,0,0,0,1,1,14,34,60
2150,341 W 45th St,-73.99,40.7601,10036,1,0,medium,0,0,1,0,0,1,1,0,0,0,1,15,29,66
3300,340 East 29th Street,-73.9772,40.7412,10016,1,2,low,0,1,1,0,0,0,1,0,0,0,1,3,36,63
2400,330 E 46th St,-73.969,40.7516,10017,1,0,medium,0,0,1,0,0,0,1,0,0,0,1,8,37,66
2400,32 East 7th Street,-73.9892,40.7282,10003,1,2,medium,0,0,0,0,0,0,0,0,0,1,0,14,28,66
3395,505 W 37th St.,-73.9982,40.7568,10018,1,1,low,1,1,1,0,0,0,1,1,0,1,1,17,28,63
3895,300 East 75th Street,-73.9566,40.7704,10021,1,1,low,1,0,1,0,0,0,1,0,0,0,1,12,24,68
4195,Crystal Green 330 West 39th St,-73.993,40.7559,10018,1,1,low,0,0,1,0,0,0,0,1,1,0,1,17,37,66
3545,550 W 45 Street,-73.9964,40.7624,10036,2,1,low,1,1,1,0,0,1,1,1,0,1,1,12,29,66
3595,525 West 28th Street,-74.0026,40.7512,10001,1,1,low,0,0,0,0,0,1,0,0,0,1,0,14,34,63
2550,31 East 21st Street,-73.9885,40.7396,10010,1,0,low,0,0,1,0,0,0,0,0,0,1,0,10,34,60
2700,49-15 31st Ave,-73.9092,40.7579,11377,1,3,low,1,0,0,0,0,0,0,0,0,0,0,0,2,74
4850,75 Wall st,-74.0104,40.7051,10004,1,2,low,1,0,1,0,0,0,0,1,0,1,1,0,14,85
2100,101 West 77th Street,-73.9766,40.7808,10024,1,0,low,0,0,0,0,0,0,0,0,0,1,0,10,24,53
2600,360  Franklin Avenue,-73.957,40.6867,11238,1,3,low,0,0,0,0,0,0,0,0,0,0,0,0,15,76
7995,163 Dekalb Avenue,-73.9735,40.6895,11217,2,5,low,1,0,0,0,0,0,0,0,0,0,1,0,0,77
2900,4 Park Avenue,-73.9818,40.7468,10016,1,1,low,0,0,0,0,0,0,1,0,0,1,1,14,34,63
3450,323 W 96 St.,-73.9742,40.796,10025,1,2,medium,1,1,1,0,0,0,1,1,0,0,1,0,13,53
2950,232 East 74th Street,-73.9585,40.7704,10021,1,2,medium,0,0,0,0,0,0,1,0,0,1,0,12,26,68
6000,415 east 54 st,-73.963,40.756100000000004,10022,2,2,medium,1,0,1,0,0,0,1,1,0,0,1,3,26,66
2675,71 Broadway,-74.012200000000007,40.7074,10006,1,1,medium,0,1,1,0,0,1,1,1,0,0,0,0,14,85
3795,55 East 95th Street,-73.9669,40.7919,10025,1,3,low,0,0,0,0,0,0,0,0,0,0,0,0,16,53
1850,228 E 26 Street,-73.9805,40.7399,10010,1,0,medium,0,0,0,0,0,1,0,0,0,1,0,5,34,60
4600,437 West 22nd Street,-74.0029,40.7465,10011,1.5,2,low,0,0,0,0,0,0,0,0,0,0,0,14,34,60
3875,458 W 52 Street,-73.9905,40.7656,10019,1,2,low,0,1,1,0,0,0,0,0,0,1,0,12,29,66
4250,241 W 13 Street,-74.0018,40.7388,10011,1,2,low,0,0,0,0,0,0,0,0,0,0,0,15,34,60
4708,115 Henry Street,-73.993,40.6972,11201,2,2,medium,1,1,1,0,0,1,0,0,0,1,0,0,14,83
1800,164 Mott Street,-73.996,40.7197,10013,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,14,24,68
4200,214 West 109th Street,-73.9655,40.8026,10025,1,3,low,0,0,0,0,0,0,0,0,0,0,0,0,12,60
3100,33 Wea,-73.9902,40.7733,10069,1,2,low,1,1,1,0,0,0,1,1,0,1,1,7,26,51
3500,333 E 14th St.,-73.9832,40.7319,10003,1,3,medium,1,1,1,0,0,0,1,1,1,1,1,7,33,60
6295,520 2nd Ave.,-73.9779,40.7413,10016,2,4,low,1,1,1,0,0,0,1,1,0,0,1,3,36,63
2155,244 West 64th Street,-73.9874,40.7743,10023,1,1,medium,0,0,0,0,0,0,0,1,0,0,0,7,24,51
3000,793 Ninth Avenue,-73.9879,40.7653,10019,1,2,high,0,0,0,0,0,0,0,0,0,1,0,15,29,66
2275,615 Fort Washington Ave,-73.9371,40.8557,10040,1,2,low,0,1,1,0,0,0,1,0,0,1,0,0,9,31
4295,219 E 28 Street,-73.9798,40.7418,10016,1,2,low,1,1,0,0,0,1,1,0,0,1,0,5,36,63
2400,411 W 48 Street,-73.9906,40.7626,10019,1,1,low,0,0,0,0,0,0,1,0,0,1,0,15,29,66
3350,45 Wall St.,-74.0096,40.7064,10005,1,2,medium,1,1,1,0,0,0,1,1,0,1,1,0,14,85
5795,45 W 60th St.,-73.9838,40.77,10023,2,2,low,0,1,1,0,0,0,1,1,0,1,1,10,29,66
5195,410 East 13th Street,-73.9826,40.7302,10009,1,3,medium,0,0,0,0,0,1,0,0,0,0,0,7,33,66
3800,885 Sixth Avenue,-73.989,40.7482,10001,1,1,low,0,1,0,1,0,1,0,0,0,0,1,16,34,63
2325,711 Second Avenue,-73.9742,40.7476,10016,1,1,low,0,0,0,0,0,0,0,0,0,0,0,10,45,66
4195,480 Main Street,-73.9513,40.7594,10044,1,2,low,1,1,0,0,0,1,0,0,0,0,0,9,24,66
3595,525 West 28th Street,-74.0026,40.7512,10001,1,1,low,0,0,0,0,0,1,0,0,0,1,0,14,34,63
3095,230 East 30th Street,-73.9789,40.7425,10016,1,1,low,0,0,0,0,0,0,0,0,0,0,0,5,36,63
5550,95 Christopher Street,-74.0047,40.7334,10014,1,1,low,0,1,1,0,0,0,1,0,0,0,1,19,30,60
1800,209 W 102 Street,-73.9683,40.7984,10025,1,1,high,0,0,0,0,0,0,0,0,0,1,0,0,12,54
2975,19 Commerce Street,-74.0044,40.7318,10014,1,1,low,0,0,0,0,0,0,0,0,0,1,0,19,28,60
5300,120 E 34 St.,-73.9802,40.7464,10016,1,3,low,1,1,1,0,0,1,1,0,0,0,1,14,42,66
3735,71 Broadway,-74.012200000000007,40.7074,10006,1,1,low,1,1,1,0,0,0,1,1,0,1,1,0,14,85
4186,32 Garrison Street,-71.0794,42.3459,2116,1,2,low,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3650,200 East 72nd Street,-73.9603,40.7695,10021,1,1,low,0,0,0,0,0,0,0,1,0,1,1,12,26,68
6695,229 Chrystie Street,-73.9915,40.7233,10002,2,2,medium,1,1,1,1,0,1,1,1,0,1,1,14,24,68
3400,160 East 38th Street,-73.9767,40.7483,10016,1,2,medium,1,1,1,0,0,0,1,1,0,1,1,10,45,66
4095,179 Essex Street,-73.9867,40.7219,10002,1,2,low,1,1,0,0,0,1,0,0,0,1,0,14,24,72
2700,202 Riverside Dr,-73.9761,40.7937,10025,1,1,low,0,1,1,0,0,0,1,0,0,1,0,0,12,53
2350,140 E 46 St,-73.9739,40.7536,10017,1,0,medium,0,1,1,0,0,0,1,0,0,0,1,15,31,66
4195,201 West 92nd Street,-73.9726,40.7918,10025,1,2,low,0,0,1,0,0,0,0,0,0,1,1,0,15,53
2378,400 W 37 St.,-73.9955,40.7553,10018,1,0,medium,0,1,1,0,0,0,1,1,0,1,1,17,34,63
2100,487 Clinton Avenue,-73.9666,40.6838,11238,1,0,low,0,0,0,0,0,0,0,0,0,1,0,0,4,76
3200,926 Columbus Avenue,-73.9634,40.799,10025,1,2,low,0,0,0,0,0,0,0,0,0,0,0,0,12,60
1650,1645 St. Johns Place,-73.9227,40.6704,11233,1,2,high,0,0,0,0,0,0,0,0,0,0,0,6,26,60
3999,226 E 25 St.,-73.9811,40.7394,10010,1,2,low,1,1,1,0,0,0,1,0,0,0,0,5,34,60
2887,274 Dean Street,-73.9828,40.6843,11217,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2575,555 E 78 Street,-73.9484,40.7699,10075,1,1,medium,1,1,1,0,0,0,0,0,0,1,1,9,17,68
1750,226 East 89th Street,-73.9516,40.7801,10128,1,0,high,0,0,0,0,0,0,0,0,0,0,0,9,15,68
4915,125 Court Street,-73.9919,40.69,11201,2,2,low,0,1,1,0,0,0,0,0,0,1,1,0,0,77
2975,1952 First Avenue,-73.9423,40.7862,10029,1,3,low,0,0,0,0,0,0,0,0,0,0,0,3,12,53
4295,439 W 50 Street,-73.9905,40.7644,10019,1,2,low,0,0,0,0,0,0,0,0,0,1,0,15,29,66
5000,323 West 96th Street,-73.9742,40.7959,10025,2,2,low,0,0,1,0,0,0,0,0,0,1,1,0,13,53
3200,420 W 42 St.,-73.9938,40.7586,10036,1,2,medium,1,1,1,0,0,0,1,1,0,1,1,15,29,66
2525,205 W 13 Street,-74.0006,40.7383,10011,1,0,low,0,1,1,0,0,1,0,0,0,1,0,15,34,60
3350,305 E 86th St.,-73.9515,40.7779,10128,1,1,low,0,1,1,1,0,0,1,1,0,1,1,9,15,68
3995,17 West 103rd Street,-73.9623,40.7967,10025,1,3,low,0,1,0,0,0,1,0,0,0,1,0,0,12,54
6500,316 West 14th Street,-74.0036,40.7399,10014,1,3,low,1,1,0,0,0,1,0,0,0,0,0,15,34,60
2300,230 East 26th Street,-73.9804,40.7399,10010,1,1,medium,0,0,1,0,0,0,0,0,0,0,0,5,36,60
2450,1997 Eastern Parkway,-73.9061,40.6799,11233,1,2,low,1,0,0,0,0,0,0,0,0,1,0,0,21,59
2715,30 River Court,-74.0311,40.7276,7310,1,1,low,0,0,0,0,0,0,0,0,0,1,0,0,19,51
2800,1845 First Avenue,-73.9452,40.7829,10128,2,2,low,0,0,0,0,0,0,0,0,0,1,0,9,12,64
4300,252 1st Ave.,-73.9821,40.7317,10009,1,3,low,0,1,0,0,0,0,0,0,0,1,0,7,33,66
2200,437 W 46th St,-73.9921,40.7618,10036,1,2,low,0,0,0,0,0,0,0,0,0,0,0,15,29,66
3400,784 Columbus Avenue,-73.9675,40.7943,10025,1,2,low,0,1,1,0,0,0,0,0,0,0,0,0,13,53
4025,90 Washington Street,-74.0149,40.708,10006,1,3,low,0,1,0,0,0,1,1,1,0,0,1,0,14,81
3100,220 E 63rd St,-73.9638,40.7634,10065,1,0,low,0,0,1,0,0,0,0,0,0,0,1,15,26,66
3855,505 West 37th Street,-73.9982,40.7568,10018,1,1,low,0,0,0,0,0,0,0,0,0,1,0,17,28,63
4095,10 E 29th St.,-73.9863,40.745,10016,1,1,medium,0,1,1,0,0,0,1,1,0,1,1,14,34,63
2150,425 W 45 Street,-73.9922,40.761,10036,1,1,low,0,0,0,0,0,0,0,0,0,0,0,15,29,66
2650,239 West 16th Street,-74.0003,40.7407,10011,1,1,low,0,0,0,0,0,0,0,0,0,0,0,18,34,60
2550,236 East 36th Street,-73.9757,40.7462,10016,1,0,low,0,0,1,0,0,0,1,1,0,0,1,8,45,66
3400,139 E 12 Street,-73.9883,40.7322,10003,1,1,low,0,0,1,0,0,0,0,0,0,0,0,17,33,60
2595,888 Eight ave,-73.9847,40.7637,10019,1,0,low,0,0,1,0,0,0,1,0,0,0,1,15,29,66
4600,400 Chambers Street,-74.0148,40.7179,10282,2,2,low,0,1,1,1,0,1,1,0,0,0,1,8,19,62
1700,165 E 87 Street,-73.9544,40.7801,10128,1,1,medium,0,0,0,0,0,0,0,0,0,1,0,9,15,68
2350,108 East 38th St,-73.9789,40.7491,10016,1,0,low,0,0,1,0,0,0,0,1,0,1,1,14,45,66
2780,125  Court St.,-73.9919,40.69,11201,1,0,low,1,1,1,0,0,0,1,1,0,1,1,0,0,77
2250,102-45 62nd Rd.,-73.8543,40.7357,11375,1,2,medium,0,0,1,0,0,0,1,0,0,0,0,0,2,50
2350,7272 112th Street,-73.8382,40.7199,11375,1,2,low,0,0,1,0,0,0,0,0,0,0,0,0,11,56
2150,443 East 78th Street,-73.9515,40.7711,10075,1,0,low,0,1,0,0,0,1,0,0,0,0,0,9,20,68
3000,210 W 107 St.,-73.966,40.8012,10025,1,2,low,0,1,1,0,0,1,1,0,0,1,0,0,12,60
5903,315 West 33rd Street,-73.9944,40.7518,10001,2,3,low,1,1,1,0,0,1,1,1,0,1,1,16,34,63
2750,340 E 55th St.,-73.9648,40.7572,10022,1,1,medium,0,1,0,0,0,1,0,0,0,0,0,8,26,66
2855,888 Eighth Avenue,-73.9848,40.7635,10019,1,1,low,1,1,1,0,0,0,0,0,0,0,1,15,29,66
1350,2 Broadway Terrace,-73.9311,40.8573,10040,1,0,high,0,0,0,0,0,0,0,0,0,1,0,1,9,28
3350,24 West 88th Street,-73.9695,40.7868,10024,1,2,low,0,1,0,0,0,0,0,0,0,0,0,9,15,53
3390,650 West 42nd Street,-73.9998,40.7613,10036,1,1,low,1,1,1,1,0,0,1,1,0,0,1,9,20,66
3970,305 East 86th Street,-73.9515,40.7779,10128,1,1,low,0,0,0,1,0,0,0,1,0,1,1,9,15,68
7400,25 Central Park West,-73.9805,40.7702,10023,2,2,low,0,0,1,0,0,0,0,0,0,1,1,10,26,66
5400,180 West 20th Street,-73.9969,40.742,10011,1,1,low,1,1,1,0,0,1,1,1,1,1,1,10,34,60
5200,260 W 54 St.,-73.984,40.7645,10019,2,3,medium,0,1,1,0,0,0,1,1,0,1,1,15,29,66
1990,630 Lenox Avenue,-73.9376,40.8179,10037,1,1,low,0,0,0,0,0,0,0,0,0,0,0,6,8,44
4995,1 Main Street,-73.9902,40.7035,11201,1.5,1,low,0,0,1,0,0,0,0,0,0,1,1,0,14,86
2625,311 E 61 St.,-73.9626,40.7617,10065,1,0,low,0,0,0,0,0,0,0,0,0,0,0,14,26,66
1700,86-15 Elmhurst Ave.,-73.8792,40.7441,11373,1,1,medium,0,0,0,0,0,0,0,0,0,1,0,0,0,70
2292,250 Broome Street,-73.9464,40.7222,11222,1,1,low,0,1,0,0,0,0,0,0,0,0,0,0,23,71
2850,17 East 67th Street,-73.9681,40.7689,10065,1,0,low,0,0,0,0,0,0,0,0,0,1,0,15,24,68
2550,1 West St.,-74.0162,40.7056,10004,1,1,medium,0,1,1,0,0,0,1,1,0,1,1,0,14,78
6380,808 Columbus Avenue,-73.9667,40.7947,10025,2,2,low,0,0,1,0,0,1,0,0,0,1,1,0,13,54
1600,39 E 17 th,-73.9642,40.65,11226,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,11,61
2595,341 West 45th Street,-73.99,40.7601,10036,1,1,low,0,0,1,0,0,0,1,0,0,0,1,15,29,66
5800,25 W 68 St.,-73.9789,40.7744,10023,2,3,low,0,1,1,0,0,0,1,0,0,1,1,15,24,64
7600,155 WEST 75TH STREET,-73.9794,40.7804,10023,2,3,low,0,0,0,0,0,0,0,0,0,0,0,4,24,53
3950,460 West 20th Street,-74.0053,40.7456,10011,1,1,low,1,1,1,0,0,0,1,1,0,1,1,11,34,60
3395,208 East 25th Street,-73.9817,40.7397,10010,1,1,low,0,1,0,0,0,1,0,0,0,1,0,5,34,60
3300,838 Riverside Drive,-73.9459,40.8362,10032,1.5,3,low,0,1,1,0,0,0,0,0,0,1,0,0,8,33
2475,158 W 84 Street,-73.9755,40.7859,10024,1,1,low,0,0,0,0,0,0,0,0,0,0,0,3,19,53
3300,560 W 43 St.,-73.9978,40.7612,10036,1,2,low,1,1,1,1,0,1,1,1,0,1,1,12,26,66
3835,151 East 31st Street,-73.9806,40.7444,10016,1,1,low,0,0,1,0,0,0,0,0,0,1,1,5,36,63
2500,943 Columbus Avenue,-73.9625,40.7993,10025,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,12,60
2195,500.5 east 84th st,-73.9475,40.7753,10028,1,1,low,0,0,1,0,0,0,0,0,0,0,0,9,17,68
2525,50 Battery Place,-74.018,40.7067,10280,1,1,low,0,1,1,0,0,1,0,1,0,0,1,0,14,78
5600,30 Main Street,-73.9908,40.703,11201,1.5,2,low,0,0,1,0,0,0,0,1,0,1,1,0,14,86
1900,283 22nd Street,-73.9923,40.66,11215,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,0,2,55
3495,519 East 82nd Street,-73.9478,40.773,10028,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,17,68
3995,225 E 95th St,-73.9487,40.7845,10128,2,3,high,1,1,1,1,0,1,1,1,0,0,1,9,13,53
3437,351 East 58th Street,-73.9628,40.7593,10022,1,2,low,0,1,0,0,0,1,0,0,0,1,0,11,26,66
3520,90 Washington,-74.0149,40.708,10006,1,3,low,0,1,1,0,0,0,1,1,0,1,1,0,14,81
2495,200 W 15 St.,-73.9995,40.7393,10011,1,0,low,0,1,1,0,0,1,1,0,0,1,0,18,34,60
3865,155 E 29th St,-73.9805,40.743,10016,1,1,low,0,0,1,1,0,0,0,1,0,0,1,5,36,63
2999,340 East 29th Street,-73.9772,40.7412,10016,1,1,low,0,1,1,0,0,0,1,0,0,0,1,3,36,63
3495,243 W 107 St.,-73.9669,40.8021,10025,1,3,medium,0,0,0,0,0,0,0,0,0,1,0,0,12,60
5290,155 West 21st Street,-73.9957,40.7427,10011,2,3,low,0,1,1,0,0,1,1,1,0,1,1,14,34,60
3200,140 East 46th Street,-73.974,40.7538,10017,1,1,low,0,0,0,0,0,0,0,0,0,1,1,15,31,66
2800,96 5th Avenue,-73.9933,40.7366,10011,1,0,medium,0,1,1,0,0,1,1,0,0,0,1,24,34,60
2600,465 Ocean Avenue,-73.9609,40.6515,11226,1,3,low,0,0,1,0,0,0,1,0,0,1,0,0,11,61
3450,75 West Street,-74.0148,40.7091,10006,1,1,low,0,0,1,0,0,0,0,0,0,1,1,0,14,81
5700,620 East 11th Street,-73.9787,40.7269,10009,2,4,low,1,1,1,0,0,1,0,0,0,0,0,7,24,66
4900,145 E 16th St.,-73.9865,40.7348,10003,1,3,low,0,1,1,0,0,0,1,0,0,0,1,20,34,60
1800,219 W 145,-73.94,40.8223,10039,1,1,low,0,0,0,0,0,0,0,0,0,1,0,3,8,44
5800,346 E 13th St.,-73.9839,40.7307,10003,1.5,4,low,0,0,0,0,0,0,0,0,0,0,0,14,33,66
2300,31 72nd street,-74.036,40.6358,11209,1,3,medium,0,0,0,0,0,0,0,0,0,1,0,13,15,26
1900,1055 Second Avenue,-73.9663,40.7585,10022,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,9,26,66
3495,"33 Greenwich Ave,",-74.0003,40.7349,10014,1,0,low,1,0,1,0,0,0,0,1,1,0,1,19,30,60
4500,595 10 Ave.,-73.9952,40.7606,10036,2,3,medium,0,1,0,0,0,0,0,0,0,1,0,12,29,66
2700,323 E 71,-73.9577,40.7676,10021,1,1,low,0,1,0,0,0,1,0,0,0,1,0,12,26,68
